173.164.231.166;[24/Sep/2014:16:50:48 -0400];"GET /favicon.ico HTTP/1.1";1150
146.186.253.121;[24/Sep/2014:17:20:11 -0400];"GET /cmpsc472/ HTTP/1.1";9185
146.186.253.121;[24/Sep/2014:17:20:14 -0400];"GET /cmpsc472/hw3.html HTTP/1.1";4307
113.172.55.61;[24/Sep/2014:17:28:47 -0400];"GET /csjob/JPMorganChase.pdf HTTP/1.1";221939
98.192.31.191;[24/Sep/2014:18:34:34 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
98.192.31.191;[24/Sep/2014:18:34:34 -0400];"GET /cs/cs-style.css HTTP/1.1";795
98.192.31.191;[24/Sep/2014:18:34:34 -0400];"GET /favicon.ico HTTP/1.1";1150
67.210.123.5;[24/Sep/2014:19:30:09 -0400];"GET /old/wp-admin/ HTTP/1.1";295
180.76.6.40;[24/Sep/2014:19:55:56 -0400];"GET /~rawalker/SW-mod.pdf HTTP/1.1";363015
66.229.30.245;[24/Sep/2014:20:25:04 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
66.229.30.245;[24/Sep/2014:20:25:04 -0400];"GET /cs/cs-style.css HTTP/1.1";795
66.229.30.245;[24/Sep/2014:20:25:05 -0400];"GET /favicon.ico HTTP/1.1";1150
199.58.86.209;[24/Sep/2014:21:33:50 -0400];"GET /robots.txt HTTP/1.0";292
199.58.86.209;[24/Sep/2014:21:33:54 -0400];"GET /cs/csdegree.html HTTP/1.0";21236
199.58.86.209;[24/Sep/2014:21:33:56 -0400];"GET /ms/msfaq.html HTTP/1.0";32593
180.76.6.53;[24/Sep/2014:22:12:36 -0400];"GET /txn131/file_instances/vertex_cover/benchmarks/frb45-21-mis/frb45-21-1.mis HTTP/1.1";359
220.181.108.163;[24/Sep/2014:22:19:35 -0400];"GET / HTTP/1.1";13520
184.168.193.33;[24/Sep/2014:22:24:51 -0400];"GET /wordpress/wp-admin/ HTTP/1.1";301
81.169.144.135;[24/Sep/2014:22:56:56 -0400];"GET /old/wp-admin/ HTTP/1.1";295
91.207.7.165;[24/Sep/2014:23:32:22 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.0";1883637
91.207.7.165;[24/Sep/2014:23:32:26 -0400];"GET / HTTP/1.0";13520
181.59.7.227;[25/Sep/2014:00:07:22 -0400];"GET /comp594/lecture/technical_writing.ppt HTTP/1.1";319
181.59.7.227;[25/Sep/2014:00:07:25 -0400];"GET /favicon.ico HTTP/1.1";1150
1.39.0.60;[25/Sep/2014:01:29:17 -0400];"GET / HTTP/1.1";13520
1.39.0.60;[25/Sep/2014:01:29:18 -0400];"GET /index-style.css HTTP/1.1";1498
1.39.0.60;[25/Sep/2014:01:29:18 -0400];"GET /switch-menu.js HTTP/1.1";2685
1.39.0.60;[25/Sep/2014:01:29:18 -0400];"GET /graphics/Shield.gif HTTP/1.1";1510
1.39.0.60;[25/Sep/2014:01:29:18 -0400];"GET /graphics/logo16.png HTTP/1.1";38873
1.39.0.60;[25/Sep/2014:01:29:24 -0400];"GET /favicon.ico HTTP/1.1";1150
1.39.0.60;[25/Sep/2014:01:29:38 -0400];"GET /ms/msdegree.html HTTP/1.1";9275
1.39.0.60;[25/Sep/2014:01:29:39 -0400];"GET /ms/ms-style.css HTTP/1.1";789
1.39.0.60;[25/Sep/2014:01:29:46 -0400];"GET /ms/msentrance.html HTTP/1.1";11967
176.195.246.244;[25/Sep/2014:03:01:52 -0400];"GET /cs/csfaq.html HTTP/1.1";24175
176.195.246.244;[25/Sep/2014:03:01:52 -0400];"GET /cs/cs-style.css HTTP/1.1";795
115.244.58.237;[25/Sep/2014:04:36:04 -0400];"GET /~txn131/tvn_thesis_presentation.pdf HTTP/1.1";1874967
115.244.58.237;[25/Sep/2014:04:36:05 -0400];"GET /~txn131/tvn_thesis_presentation.pdf HTTP/1.1";1874967
115.244.58.237;[25/Sep/2014:04:36:16 -0400];"GET /favicon.ico HTTP/1.1";1150
115.244.58.237;[25/Sep/2014:04:36:17 -0400];"GET /favicon.ico HTTP/1.1";1150
180.76.6.40;[25/Sep/2014:05:27:52 -0400];"GET /math/old-matypical-masc.html HTTP/1.1";15879
220.181.108.102;[25/Sep/2014:06:00:27 -0400];"GET / HTTP/1.1";13520
103.29.117.64;[25/Sep/2014:06:15:18 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
103.29.117.64;[25/Sep/2014:06:15:18 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
103.29.117.64;[25/Sep/2014:06:15:10 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
103.29.117.64;[25/Sep/2014:06:15:04 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
103.29.117.64;[25/Sep/2014:06:15:26 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
103.29.117.64;[25/Sep/2014:06:15:26 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
103.29.117.64;[25/Sep/2014:06:14:58 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
103.29.117.64;[25/Sep/2014:06:15:37 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
103.29.117.64;[25/Sep/2014:06:14:52 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
123.125.71.57;[25/Sep/2014:08:00:17 -0400];"GET / HTTP/1.1";13520
50.84.22.40;[25/Sep/2014:09:09:38 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
50.84.22.40;[25/Sep/2014:09:09:39 -0400];"GET /cs/cs-style.css HTTP/1.1";795
50.84.22.40;[25/Sep/2014:09:09:39 -0400];"GET /favicon.ico HTTP/1.1";1150
123.125.71.98;[25/Sep/2014:09:34:17 -0400];"GET /~null/personal/images/p7270135.jpg HTTP/1.1";57727
217.118.23.115;[25/Sep/2014:10:31:24 -0400];"GET / HTTP/1.1";13520
91.207.7.165;[25/Sep/2014:10:47:22 -0400];"GET /comp413/se7_ch12_v07.pdf HTTP/1.0";1932725
91.207.7.165;[25/Sep/2014:10:47:30 -0400];"GET / HTTP/1.0";13520
108.11.208.108;[25/Sep/2014:11:31:44 -0400];"GET /math/math-prereq.html HTTP/1.1";6853
108.11.208.108;[25/Sep/2014:11:31:44 -0400];"GET /math/math-style.css HTTP/1.1";877
108.11.208.108;[25/Sep/2014:11:31:44 -0400];"GET /favicon.ico HTTP/1.1";1150
108.11.208.108;[25/Sep/2014:11:31:47 -0400];"GET /math/math-general-prereq.html HTTP/1.1";6771
108.11.208.108;[25/Sep/2014:11:31:47 -0400];"GET /math/math-general-prereq.png HTTP/1.1";117137
108.11.208.108;[25/Sep/2014:11:41:59 -0400];"GET / HTTP/1.1";13520
108.11.208.108;[25/Sep/2014:11:41:59 -0400];"GET /index-style.css HTTP/1.1";1498
108.11.208.108;[25/Sep/2014:11:41:59 -0400];"GET /switch-menu.js HTTP/1.1";2685
108.11.208.108;[25/Sep/2014:11:41:59 -0400];"GET /graphics/Shield.gif HTTP/1.1";1510
108.11.208.108;[25/Sep/2014:11:41:59 -0400];"GET /graphics/logo16.png HTTP/1.1";38873
108.11.208.108;[25/Sep/2014:11:41:59 -0400];"GET /favicon.ico HTTP/1.1";1150
108.11.208.108;[25/Sep/2014:11:42:13 -0400];"GET /cs/csminor.html HTTP/1.1";10341
108.11.208.108;[25/Sep/2014:11:42:13 -0400];"GET /cs/cs-style.css HTTP/1.1";795
146.186.253.121;[25/Sep/2014:12:02:37 -0400];"GET /cmpsc472/ HTTP/1.1";9185
146.186.253.121;[25/Sep/2014:12:02:40 -0400];"GET /cmpsc472/ex1-topics.html HTTP/1.1";5100
91.207.7.165;[25/Sep/2014:12:07:08 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.0";1883637
91.207.7.165;[25/Sep/2014:12:07:27 -0400];"GET / HTTP/1.0";13520
50.84.22.40;[25/Sep/2014:12:25:00 -0400];"GET /favicon.ico HTTP/1.1";1150
75.102.95.64;[25/Sep/2014:12:28:12 -0400];"GET / HTTP/1.1";13520
75.102.95.64;[25/Sep/2014:12:28:12 -0400];"GET /index-style.css HTTP/1.1";1498
75.102.95.64;[25/Sep/2014:12:28:12 -0400];"GET /switch-menu.js HTTP/1.1";2685
75.102.95.64;[25/Sep/2014:12:28:12 -0400];"GET /graphics/Shield.gif HTTP/1.1";1510
75.102.95.64;[25/Sep/2014:12:28:12 -0400];"GET /graphics/logo16.png HTTP/1.1";38873
75.102.95.64;[25/Sep/2014:12:28:12 -0400];"GET /favicon.ico HTTP/1.1";1150
75.102.95.64;[25/Sep/2014:12:28:13 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
75.102.95.64;[25/Sep/2014:12:28:14 -0400];"GET /cs/cs-style.css HTTP/1.1";795
75.102.95.64;[25/Sep/2014:12:28:26 -0400];"GET /cs/csprereq.html HTTP/1.1";7176
75.102.95.64;[25/Sep/2014:12:28:26 -0400];"GET /cs/cs-prereq.png HTTP/1.1";126581
146.186.253.121;[25/Sep/2014:12:48:28 -0400];"GET /cmpsc472/472-list.html HTTP/1.1";5159
146.186.253.121;[25/Sep/2014:12:48:28 -0400];"GET /cmpsc472/background01.jpg HTTP/1.1";307
104.38.66.126;[25/Sep/2014:13:17:27 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
104.38.66.126;[25/Sep/2014:13:17:27 -0400];"GET /cs/cs-style.css HTTP/1.1";795
104.38.66.126;[25/Sep/2014:13:17:27 -0400];"GET /favicon.ico HTTP/1.1";1150
91.207.7.165;[25/Sep/2014:13:38:27 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.0";1883637
91.207.7.165;[25/Sep/2014:13:39:42 -0400];"GET / HTTP/1.0";13520
108.253.62.201;[25/Sep/2014:14:04:27 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
108.253.62.201;[25/Sep/2014:14:04:27 -0400];"GET /cs/cs-style.css HTTP/1.1";795
108.253.62.201;[25/Sep/2014:14:04:27 -0400];"GET /favicon.ico HTTP/1.1";1150
108.253.62.201;[25/Sep/2014:14:04:27 -0400];"GET /favicon.ico HTTP/1.1";1150
108.253.62.201;[25/Sep/2014:14:16:19 -0400];"GET /cs/csprereq.html HTTP/1.1";7176
108.253.62.201;[25/Sep/2014:14:16:19 -0400];"GET /cs/cs-prereq.png HTTP/1.1";126581
91.207.7.165;[25/Sep/2014:14:17:01 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.0";1883637
91.207.7.165;[25/Sep/2014:14:17:55 -0400];"GET / HTTP/1.0";13520
108.253.62.201;[25/Sep/2014:14:17:55 -0400];"GET /cs/csentrance-checklist-others.html HTTP/1.1";12522
108.253.62.201;[25/Sep/2014:14:18:09 -0400];"GET /cs/csdegree-before-2013.html HTTP/1.1";20842
180.76.6.53;[25/Sep/2014:14:49:00 -0400];"GET /benchmarks/file_instances/clique/DIMACS_cliques/san400_0.7_1.clq.b HTTP/1.1";10588
73.51.151.20;[25/Sep/2014:15:05:20 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
73.51.151.20;[25/Sep/2014:15:05:20 -0400];"GET /cs/cs-style.css HTTP/1.1";795
73.51.151.20;[25/Sep/2014:15:05:21 -0400];"GET /favicon.ico HTTP/1.1";1150
176.193.174.31;[25/Sep/2014:16:26:12 -0400];"GET /Ada/lovelace/tutors.htm HTTP/1.1";9539
96.244.0.253;[25/Sep/2014:17:29:15 -0400];"GET /%7Etxn131/web/Computer/Linux/e1505/dell_e1505.html HTTP/1.1";523
96.244.0.253;[25/Sep/2014:17:29:15 -0400];"GET /favicon.ico HTTP/1.1";1150
96.244.0.253;[25/Sep/2014:17:29:15 -0400];"GET /favicon.ico HTTP/1.1";1150
146.186.64.192;[25/Sep/2014:17:50:53 -0400];"GET / HTTP/1.1";13520
146.186.64.192;[25/Sep/2014:17:50:53 -0400];"GET /index-style.css HTTP/1.1";1498
146.186.64.192;[25/Sep/2014:17:50:53 -0400];"GET /switch-menu.js HTTP/1.1";2685
146.186.64.192;[25/Sep/2014:17:50:53 -0400];"GET /graphics/Shield.gif HTTP/1.1";1510
146.186.64.192;[25/Sep/2014:17:50:53 -0400];"GET /graphics/logo16.png HTTP/1.1";38873
146.186.64.192;[25/Sep/2014:17:50:53 -0400];"GET /favicon.ico HTTP/1.1";1150
146.186.64.192;[25/Sep/2014:17:50:57 -0400];"GET /cs/cstypical.html HTTP/1.1";19929
146.186.64.192;[25/Sep/2014:17:50:57 -0400];"GET /cs/cs-style.css HTTP/1.1";795
70.192.194.185;[25/Sep/2014:19:01:09 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
70.192.194.185;[25/Sep/2014:19:01:09 -0400];"GET /cs/cs-style.css HTTP/1.1";795
174.50.129.67;[25/Sep/2014:20:13:51 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
174.50.129.67;[25/Sep/2014:20:13:52 -0400];"GET /cs/cs-style.css HTTP/1.1";795
174.50.129.67;[25/Sep/2014:20:13:52 -0400];"GET /favicon.ico HTTP/1.1";1150
91.207.7.165;[25/Sep/2014:20:15:40 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.0";1883637
91.207.7.165;[25/Sep/2014:20:15:45 -0400];"GET / HTTP/1.0";13520
131.253.24.4;[25/Sep/2014:21:59:42 -0400];"GET /robots.txt HTTP/1.1";292
131.253.24.4;[25/Sep/2014:21:59:42 -0400];"GET /~null/personal/images/woodpecker1.jpg HTTP/1.1";84301
72.213.40.57;[25/Sep/2014:22:51:05 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
72.213.40.57;[25/Sep/2014:22:51:06 -0400];"GET /cs/cs-style.css HTTP/1.1";795
76.20.19.160;[26/Sep/2014:00:10:41 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
76.20.19.160;[26/Sep/2014:00:10:41 -0400];"GET /cs/cs-style.css HTTP/1.1";795
117.211.84.11;[26/Sep/2014:01:40:24 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:25 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:26 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:26 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:26 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:26 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:27 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:27 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:27 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:28 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:28 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:30 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:30 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:31 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:31 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:32 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:32 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:33 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:34 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:34 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:35 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:36 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:37 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:38 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:39 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:40 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:42 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:43 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:44 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:46 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:47 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:49 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
117.211.84.11;[26/Sep/2014:01:40:54 -0400];"GET /favicon.ico HTTP/1.1";1150
117.211.84.11;[26/Sep/2014:01:40:24 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
220.181.108.102;[26/Sep/2014:02:11:58 -0400];"GET / HTTP/1.1";13520
203.135.35.66;[26/Sep/2014:03:31:30 -0400];"GET /courses/comp419.taw.s97/exam1/gen.gif HTTP/1.1";3140
220.181.132.219;[26/Sep/2014:05:16:34 -0400];"GET /switch-menu.js HTTP/1.1";2685
41.89.10.241;[26/Sep/2014:07:27:31 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:38 -0400];"GET /favicon.ico HTTP/1.1";1150
41.89.10.241;[26/Sep/2014:07:27:39 -0400];"GET /favicon.ico HTTP/1.1";1150
41.89.10.241;[26/Sep/2014:07:27:42 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:43 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:43 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:45 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:49 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:50 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:51 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:52 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:53 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:54 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:54 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:54 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:54 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:54 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:54 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:54 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:54 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:54 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:54 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:57 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:27:59 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:28:00 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
41.89.10.241;[26/Sep/2014:07:28:02 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
31.170.166.8;[26/Sep/2014:08:45:47 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
220.181.108.116;[26/Sep/2014:09:02:25 -0400];"GET / HTTP/1.1";13520
66.244.123.100;[26/Sep/2014:10:11:42 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
66.244.123.100;[26/Sep/2014:10:11:42 -0400];"GET /cs/cs-style.css HTTP/1.1";795
180.76.5.28;[26/Sep/2014:11:05:35 -0400];"GET /LOCAL/HyperSpec/Body/sec_a-1-1.html HTTP/1.1";3655
123.125.71.29;[26/Sep/2014:12:04:25 -0400];"GET / HTTP/1.1";13520
172.246.113.38;[26/Sep/2014:12:37:25 -0400];"GET /cse103/Problem HTTP/1.1";296
91.207.7.165;[26/Sep/2014:13:36:01 -0400];"GET /mspapers/sources/jason-long.pdf HTTP/1.0";1403410
137.99.229.221;[26/Sep/2014:13:40:01 -0400];"GET /cs/cs-prereq.png HTTP/1.1";126581
146.186.253.121;[26/Sep/2014:14:05:50 -0400];"GET /misc/index.html HTTP/1.1";18497
91.207.7.165;[26/Sep/2014:14:33:36 -0400];"GET /cmpsc487/BPMN_Patterns.pdf HTTP/1.0";291716
91.207.7.165;[26/Sep/2014:14:33:38 -0400];"GET / HTTP/1.0";13520
123.125.71.94;[26/Sep/2014:14:51:42 -0400];"GET /courses/comp419.taw.s97/er.html HTTP/1.1";15838
205.56.210.194;[26/Sep/2014:16:53:44 -0400];"GET /favicon.ico HTTP/1.1";1150
205.56.210.194;[26/Sep/2014:16:54:10 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
205.56.210.194;[26/Sep/2014:16:54:12 -0400];"GET /cs/cs-style.css HTTP/1.1";795
205.56.210.194;[26/Sep/2014:16:54:19 -0400];"GET /favicon.ico HTTP/1.1";1150
91.207.7.165;[26/Sep/2014:17:43:09 -0400];"GET /cmpsc487/BPMN_Patterns.pdf HTTP/1.0";291716
91.207.7.165;[26/Sep/2014:17:43:10 -0400];"GET / HTTP/1.0";13520
146.186.253.121;[26/Sep/2014:17:52:52 -0400];"GET /comp519/ HTTP/1.1";5424
146.186.253.121;[26/Sep/2014:17:52:59 -0400];"GET /comp519/hw3.html HTTP/1.1";4327
174.37.121.31;[26/Sep/2014:18:07:29 -0400];"GET /favicon.ico HTTP/1.1";1150
123.125.71.57;[26/Sep/2014:18:25:29 -0400];"GET / HTTP/1.1";13520
54.251.102.9;[26/Sep/2014:19:26:47 -0400];"GET /blog/wp-admin/ HTTP/1.1";296
180.76.6.41;[26/Sep/2014:20:37:59 -0400];"GET / HTTP/1.1";13520
101.226.169.220;[26/Sep/2014:22:08:36 -0400];"GET /robotics/results.html HTTP/1.1";7043
128.237.146.248;[26/Sep/2014:23:01:45 -0400];"GET /comp416/lectures/slides03-before.pdf HTTP/1.1";66360
128.237.146.248;[26/Sep/2014:23:01:46 -0400];"GET /comp416/lectures/slides03-before.pdf HTTP/1.1";66360
128.237.146.248;[26/Sep/2014:23:01:48 -0400];"GET /comp416/lectures/slides03-before.pdf HTTP/1.1";66360
128.237.146.248;[26/Sep/2014:23:01:48 -0400];"GET /favicon.ico HTTP/1.1";1150
220.181.108.163;[26/Sep/2014:23:04:28 -0400];"GET / HTTP/1.1";13520
123.125.71.57;[27/Sep/2014:01:11:00 -0400];"GET / HTTP/1.1";13520
24.3.87.11;[27/Sep/2014:01:13:39 -0400];"GET / HTTP/1.1";13520
24.3.87.11;[27/Sep/2014:01:13:39 -0400];"GET /index-style.css HTTP/1.1";1498
24.3.87.11;[27/Sep/2014:01:13:39 -0400];"GET /switch-menu.js HTTP/1.1";2685
24.3.87.11;[27/Sep/2014:01:13:39 -0400];"GET /graphics/logo16.png HTTP/1.1";38873
24.3.87.11;[27/Sep/2014:01:13:39 -0400];"GET /graphics/Shield.gif HTTP/1.1";1510
24.3.87.11;[27/Sep/2014:01:13:39 -0400];"GET /favicon.ico HTTP/1.1";1150
223.29.192.100;[27/Sep/2014:03:29:52 -0400];"GET /favicon.ico HTTP/1.1";1150
223.29.192.100;[27/Sep/2014:03:29:52 -0400];"GET /favicon.ico HTTP/1.1";1150
202.46.63.40;[27/Sep/2014:07:15:07 -0400];"GET / HTTP/1.1";13520
119.188.91.87;[27/Sep/2014:09:25:09 -0400];"GET /cs/csentrance-checklist-hacc.html HTTP/1.1";14238
58.0.60.183;[27/Sep/2014:10:02:52 -0400];"GET /favicon.ico HTTP/1.1";1150
58.0.60.183;[27/Sep/2014:10:02:59 -0400];"GET /favicon.ico HTTP/1.1";1150
71.112.4.214;[27/Sep/2014:11:51:39 -0400];"GET /comp416/lectures/slides02-before.pdf HTTP/1.1";80387
71.112.4.214;[27/Sep/2014:11:51:40 -0400];"GET /comp416/lectures/slides02-before.pdf HTTP/1.1";80387
71.112.4.214;[27/Sep/2014:11:51:40 -0400];"GET /comp416/lectures/slides02-before.pdf HTTP/1.1";80387
71.112.4.214;[27/Sep/2014:11:51:40 -0400];"GET /favicon.ico HTTP/1.1";1150
67.20.61.120;[27/Sep/2014:13:57:18 -0400];"GET /blog/wp-admin/ HTTP/1.1";296
75.80.4.22;[27/Sep/2014:14:55:34 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
75.80.4.22;[27/Sep/2014:14:55:34 -0400];"GET /cs/cs-style.css HTTP/1.1";795
75.80.4.22;[27/Sep/2014:14:55:35 -0400];"GET /favicon.ico HTTP/1.1";1150
94.201.235.167;[27/Sep/2014:17:06:20 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
94.201.235.167;[27/Sep/2014:17:06:20 -0400];"GET /cs/cs-style.css HTTP/1.1";795
94.201.235.167;[27/Sep/2014:17:06:21 -0400];"GET /favicon.ico HTTP/1.1";1150
94.201.235.167;[27/Sep/2014:17:06:21 -0400];"GET /apple-touch-icon-precomposed.png HTTP/1.1";314
174.118.8.205;[27/Sep/2014:18:59:37 -0400];"GET /robotics/images/pic2.jpg HTTP/1.1";607653
70.44.109.215;[27/Sep/2014:20:07:09 -0400];"GET /cmpsc487/ HTTP/1.1";32707
70.44.109.215;[27/Sep/2014:20:07:10 -0400];"GET /favicon.ico HTTP/1.1";1150
